gia_ban,loai_hinh,dien_tich_dat,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,dac_diem,chieu_ngang,duong_lon,vi_tri_dat,garage,san_vuon,hai_mat_tien,view,vi_tri_trung_tam,truong_hoc,san_bay,benh_vien,sieu_thi,giao_thong,giai_tri,dia_diem_dac_biet,phuong,gia_m2_tham_khao
5450000000.0,"Nhà ngõ, hẻm",36.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,True,True,False,False,False,False,True,True,False,True,True,False,False,False,Phường Gia Định,124.29
8950000000.0,"Nhà ngõ, hẻm",82.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Thông thường,4.0,True,True,False,False,False,False,True,False,False,True,True,False,False,False,Phường Gia Định,170.64
5950000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,150.91
9995000000.0,"Nhà ngõ, hẻm",69.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.2,False,False,False,False,False,False,True,True,False,True,True,False,False,False,Phường Bình Lợi Trung,132.73
10190000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,2.0,3.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,Phường Thạnh Mỹ Tây,210.0
29900000000.0,Nhà biệt thự,300.0,Đã có sổ,6.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,20.0,True,False,False,False,False,True,True,False,False,False,False,False,True,False,Phường Bình Lợi Trung,151.05
10500000000.0,"Nhà ngõ, hẻm",105.0,Đã có sổ,7.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,False,False,False,False,False,False,True,True,False,False,False,True,False,True,Phường Gia Định,149.31
8999000000.0,"Nhà ngõ, hẻm",74.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.0,False,True,False,False,False,False,True,True,False,False,False,True,False,False,Phường Thạnh Mỹ Tây,146.5
9900000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,10.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,Phường Bình Lợi Trung,143.94
7800000000.0,"Nhà ngõ, hẻm",75.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Thông thường,4.2,True,False,False,False,False,False,False,True,True,True,True,True,False,False,Phường Bình Lợi Trung,140.0
7900000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.2,False,False,False,False,False,False,False,True,True,True,True,True,False,False,Phường Bình Lợi Trung,140.0
3990000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,3.8,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Phường Gia Định,170.0
4350000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,3.0,4.0,3.0,Nội thất cao cấp,Hẻm xe hơi,5.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Phường Gia Định,170.64
5350000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,3.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Lợi Trung,162.57
6990000000.0,"Nhà ngõ, hẻm",57.0,Đã có sổ,7.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,3.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Bình Lợi Trung,135.15
5390000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Nhà nở hậu,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gia Định,180.95
3980000000.0,"Nhà ngõ, hẻm",19.0,Đã có sổ,2.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.8,False,False,False,True,False,False,True,True,False,True,True,False,False,False,Phường Gia Định,170.0
5980000000.0,"Nhà ngõ, hẻm",28.0,Chưa xác định,3.0,3.0,2.0,Không rõ,Thông thường,4.8,False,False,False,False,False,False,False,True,False,False,False,True,False,False,Phường Bình Thạnh,176.92
22500000000.0,"Nhà mặt phố, mặt tiền",56.0,Đã có sổ,5.0,4.0,5.0,Nội thất đầy đủ,Thông thường,4.1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,Phường Thạnh Mỹ Tây,260.0
30000000000.0,"Nhà mặt phố, mặt tiền",80.0,Đã có sổ,5.0,4.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,True,False,False,True,False,False,True,True,False,True,True,True,False,True,Phường Thạnh Mỹ Tây,236.36
10800000000.0,"Nhà ngõ, hẻm",88.0,Đã có sổ,9.0,6.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,8.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Phường Bình Lợi Trung,151.05
7000000000.0,"Nhà ngõ, hẻm",63.0,Đã có sổ,4.0,4.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.2,True,False,False,False,False,False,True,True,False,False,True,False,False,False,Phường Bình Lợi Trung,133.33
7800000000.0,"Nhà ngõ, hẻm",46.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,94.84
9400000000.0,"Nhà mặt phố, mặt tiền",75.0,Đã có sổ,4.0,4.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.2,True,False,False,True,False,False,False,True,False,False,True,False,False,False,Phường Bình Lợi Trung,157.81
32600000000.0,"Nhà mặt phố, mặt tiền",155.0,Đã có sổ,1.0,3.0,3.0,Không rõ,Thông thường,4.8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường Bình Lợi Trung,151.05
5100000000.0,"Nhà ngõ, hẻm",57.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Thông thường,4.3,True,False,False,True,False,False,False,True,False,True,True,False,False,False,Phường Bình Thạnh,147.5
4950000000.0,"Nhà ngõ, hẻm",58.0,Đã có sổ,1.0,3.0,2.0,Không rõ,Thông thường,4.3,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Phường Bình Thạnh,147.5
5500000000.0,"Nhà ngõ, hẻm",32.4,Đã có sổ,2.0,3.0,3.0,Không rõ,Nhà nở hậu,4.2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Lợi Trung,151.41
5680000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.3,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Phường Bình Thạnh,147.5
5580000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,4.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phường Bình Quới,126.71
8800000000.0,"Nhà ngõ, hẻm",85.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Phường Bình Thạnh,147.5
7500000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,7.0,6.0,2.0,Hoàn thiện cơ bản,Nhà chưa hoàn công,4.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,150.91
4860000000.0,"Nhà ngõ, hẻm",37.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,4.2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,Phường Bình Lợi Trung,157.6
6350000000.0,"Nhà ngõ, hẻm",72.0,Đã có sổ,5.0,3.0,3.0,Không rõ,Thông thường,4.2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Bình Lợi Trung,162.57
4450000000.0,"Nhà ngõ, hẻm",37.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Thông thường,4.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,155.56
5450000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,4.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,94.84
4700000000.0,"Nhà ngõ, hẻm",52.6,Đã có sổ,2.0,2.0,3.0,Không rõ,Thông thường,4.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Lợi Trung,151.41
5200000000.0,"Nhà ngõ, hẻm",43.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,3.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,150.91
5450000000.0,"Nhà ngõ, hẻm",34.5,Đã có sổ,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,161.03
8500000000.0,"Nhà ngõ, hẻm",88.5,Đã có sổ,4.0,3.0,2.0,Không rõ,Thông thường,6.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,131.17
5680000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,110.0
7980000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,5.0,True,False,True,True,False,False,False,True,False,False,True,False,False,False,Phường Gia Định,170.0
7400000000.0,"Nhà ngõ, hẻm",161.0,Đã có sổ,10.0,6.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Bình Thạnh,132.97
9800000000.0,"Nhà ngõ, hẻm",53.0,Đã có sổ,4.0,5.0,3.0,Không rõ,Hẻm xe hơi,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường Bình Lợi Trung,151.03
3890000000.0,"Nhà ngõ, hẻm",15.0,Đã có sổ,2.0,3.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gia Định,170.0
5750000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,2.0,2.0,3.0,Hoàn thiện cơ bản,Thông thường,3.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gia Định,170.0
9490000000.0,"Nhà ngõ, hẻm",68.1,Đã có sổ,5.0,6.0,3.0,Không rõ,Thông thường,4.01,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Phường Bình Thạnh,148.98
7850000000.0,"Nhà ngõ, hẻm",76.0,Đã có sổ,2.0,2.0,1.0,Hoàn thiện cơ bản,Thông thường,6.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,150.91
7190000000.0,"Nhà ngõ, hẻm",56.0,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,155.56
5680000000.0,"Nhà ngõ, hẻm",27.5,Đã có sổ,4.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,146.5
3850000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,5.0,True,False,False,False,False,False,True,True,True,False,False,False,False,False,Phường Bình Lợi Trung,162.57
18000000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,7.0,5.0,2.0,Không rõ,Hẻm xe hơi,4.5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,210.0
6400000000.0,"Nhà ngõ, hẻm",38.1,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,7.2,False,True,False,True,False,False,True,True,False,True,True,False,False,False,Phường Bình Lợi Trung,151.41
10500000000.0,"Nhà ngõ, hẻm",73.0,Đã có sổ,9.0,6.0,3.0,Nội thất cao cấp,Nhà nở hậu,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,147.06
6000000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Gia Định,180.95
10750000000.0,"Nhà ngõ, hẻm",64.0,Đã có sổ,7.0,4.0,3.0,Không rõ,Hẻm xe hơi,4.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Gia Định,160.0
11650000000.0,"Nhà mặt phố, mặt tiền",64.0,Đã có sổ,5.0,5.0,2.0,Không rõ,Thông thường,4.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,147.5
13000000000.0,"Nhà ngõ, hẻm",120.0,Đã có sổ,5.0,3.0,2.0,Bàn giao thô,Nhà nở hậu,4.0,False,False,False,False,False,False,True,True,False,True,True,False,False,False,Phường Gia Định,107.78
6850000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,5.0,5.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Gia Định,140.91
3200000000.0,"Nhà ngõ, hẻm",25.0,Chưa xác định,1.0,1.0,3.0,Không rõ,Hẻm xe hơi,3.8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Gia Định,135.42
7900000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,4.0,4.0,4.0,Không rõ,Thông thường,4.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,147.06
8000000000.0,"Nhà ngõ, hẻm",82.0,Đã có sổ,3.0,3.0,2.0,Hoàn thiện cơ bản,Thông thường,4.6,False,False,False,False,False,False,True,False,True,False,False,False,False,False,Phường Gia Định,160.0
8500000000.0,"Nhà ngõ, hẻm",96.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Thông thường,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,131.17
6050000000.0,"Nhà ngõ, hẻm",28.0,Đã có sổ,3.0,4.0,4.0,Nội thất đầy đủ,Thông thường,3.6,False,False,False,True,False,False,True,True,False,True,True,False,False,False,Phường Gia Định,180.95
8500000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,5.0,6.0,3.0,Nội thất đầy đủ,Đất chưa chuyển thổ,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,171.74
8900000000.0,"Nhà ngõ, hẻm",83.0,Đã có sổ,5.0,3.0,2.0,Không rõ,Thông thường,4.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Bình Thạnh,129.96
5350000000.0,"Nhà ngõ, hẻm",38.8,Chưa xác định,2.0,2.0,3.0,Không rõ,Thông thường,3.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Bình Lợi Trung,132.73
10100000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,4.0,3.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,5.8,True,False,False,True,False,False,True,True,False,False,True,False,False,False,Phường Bình Thạnh,147.06
4850000000.0,"Nhà ngõ, hẻm",25.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.3,True,False,False,True,True,False,True,True,False,False,False,False,False,False,Phường Bình Thạnh,171.74
8800000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Thông thường,5.6,False,True,False,False,False,True,False,False,False,False,False,True,False,False,Phường Thạnh Mỹ Tây,121.95
6500000000.0,"Nhà ngõ, hẻm",45.7,Chưa xác định,2.0,2.0,3.0,Không rõ,Nhà nở hậu,4.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Lợi Trung,150.45
45000000000.0,Nhà biệt thự,155.0,Đã có sổ,4.0,5.0,5.0,Không rõ,Thông thường,10.0,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Phường Gia Định,170.0
8300000000.000001,"Nhà ngõ, hẻm",55.0,Đã có sổ,4.0,3.0,3.0,Hoàn thiện cơ bản,Hiện trạng khác,8.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,Phường Bình Lợi Trung,157.6
8900000000.0,"Nhà ngõ, hẻm",80.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Thông thường,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,176.33
6600000000.0,Nhà phố liền kề,39.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Phường Gia Định,170.0
5000000000.0,"Nhà ngõ, hẻm",105.0,Chưa xác định,3.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Quới,126.71
12900000000.0,"Nhà mặt phố, mặt tiền",66.0,Đã có sổ,5.0,6.0,5.0,Nội thất đầy đủ,Hẻm xe hơi,5.2,True,False,False,True,False,False,False,False,False,False,True,False,False,False,Phường Bình Thạnh,147.5
7990000000.0,"Nhà ngõ, hẻm",60.0,Chưa xác định,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,110.0
7200000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,3.0,1.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,7.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,Phường Bình Lợi Trung,140.0
7500000000.0,"Nhà ngõ, hẻm",72.0,Đã có sổ,3.0,2.0,2.0,Nội thất đầy đủ,Thông thường,5.1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,147.06
8000000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.3,False,False,False,True,False,False,True,True,False,False,True,False,True,False,Phường Bình Thạnh,110.0
7690000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,3.0,3.0,4.0,Hoàn thiện cơ bản,Nhà nở hậu,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Lợi Trung,162.5
6890000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,5.0,5.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,4.1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,Phường Gia Định,119.52
7990000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,5.0,4.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,3.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,145.23
5650000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,11.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Gia Định,175.0
7500000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,4.0,5.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Phường Gia Định,175.0
5890000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Thông thường,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,176.33
4790000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,2.0,3.0,2.0,Hoàn thiện cơ bản,Thông thường,3.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Thạnh Mỹ Tây,176.33
6850000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,4.0,5.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Lợi Trung,135.76
8900000000.0,"Nhà ngõ, hẻm",83.0,Đã có sổ,2.0,2.0,2.0,Bàn giao thô,Nhà nở hậu,5.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Phường Bình Thạnh,129.96
1850000000.0,"Nhà ngõ, hẻm",10.6,Đã có sổ,2.0,1.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Phường Gia Định,135.42
